"id_ordpmt_cl,""timreaordvir"",""id_clihrs"",""id_ficref_pain001"",""indcta"",""nbrtrnlot"",""mntlot"",""codpcppmt"",""libtypvir"",""libtypsrv"",""libnomdbt"",""numprsorgdbt"",""numprsphydbt"",""cod_paydbt"",""cod_clectldbt"",""cod_inc_dbt"",""codbicisodbt"",""libnomdbtpcp"",""numprsorgdbtpcp"",""numprsphydbtpcp"",""nbrtrndtl_psr2"",""mntlotdtn_psr2"",""timrcpfic_psr2_ech"",""timcre_psr2"",""libnomfic_psr2_caps_ech"",""timrcpfic_psr2_vue"",""id_ordpmt_caps"",""libnomfic_psr2_caps_vue"",""codetagrpord_psr2"",""timreaeft"",""libmsgide_psr2"",""codetagrppmt_psr1"",""indordech_psr2"",""timcre_psr3"",""nbrtrnrej_cl"",""libnomfic_cam054_rej"",""nbrtrndbtcnf"",""mnttottrnrejcnf"",""nbrtrnrejcnf"",""timrcp_cr_srv"",""libnomfic_psr3"",""libmsgide_psr3"",""mnttottrndbtcnf"",""libnomfic_cr_caps_srv"",""nbrtrndbt_cl"",""datrgmord"",""codetaord_cr"",""indcta_bb"",""mnttottrnrej_cl"",""libmsgide_cam054_acc"",""mnttottrndbt_cl"",""libmsgide_cam054_rej"",""libnomfic_cam054_acc"",""libmsgide_cr"",""timctaord"",""timcre_cr"",""timcre_cam054_acc"",""timcre_cam054_rej"",""nbrtrndtn_psr2_rjct"",""mntlotdtn_psr2_accp"",""nbrtrndtn_psr2_accp"",""mntlotdtn_psr2_rjct"",""libnomfic_zos_rej"",""nbrtrndtn_psr1_rjct"",""mntentrcrt_cr"",""libinfplu_lot_psr2"",""timcre_zos_acc"",""mntenttyp_00000004"",""mntentrdbt_cr"",""mntenttyp_00000001"",""nbrtrndtn_psr1_accp"",""mntlotdtn_psr1_accp"",""timcre_zos_rej"",""mntlotdtn_psr1_rjct"",""nbrentrdbt_cr"",""libnomfic_zos_acc"",""mntenttyp_00000002"",""nbrtrndtl_psr1"",""nbrentrcrt_cr"",""mntlotdtn_psr1"",""libinfplu_lot_psr1"",""mntenttyp_00000003"""
"REM000000101107,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100799,,1,21.00,HIGH,INST,CD01,CONDAT SAS,102616,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,1,21.00,,""2024-07-03 09:22:41"",,""2024-07-03 09:24:15.752879"",""73882be213fd40109d4d2adbfd042af8"",HIN01PS2_20240703_09241500.xml,ACCP,""2024-07-03 00:00:00"",PR273882be213fd40109d4d2adbfd042af8,ACTC,,""2024-07-03 09:28:09"",1,CAMT54_RJIP_20240703_09280900.xml,0,0.00,0,""2024-07-03 09:24:25.727502"",PSR3_LCL_20240703_09280900.xml,PR373882be213fd40109d4d2adbfd042af8,0.00,HIN01CRD_20240703_09242500.xml,0,,CROB,true,21.00,EIP73882be213fd40109d4d2adbfd042af8,0.00,RIP73882be213fd40109d4d2adbfd042af8,CAMT54_RIPE_20240703_09280900.xml,CR73882be213fd40109d4d2adbfd042af8,""2024-07-03 09:22:41"",""2024-07-03 09:22:50"",""2024-07-03 09:28:09"",""2024-07-03 09:28:09"",0,21.00,1,0.00,,0,21.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-03T09:22:41|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 73882be213fd40109d4d2adbfd042af8,""2024-07-03 09:26:19.091194"",21.00,0.00,0.00,1,21.00,,0.00,0,TKECRBOB_REM000000101107_20240703_09261909.txt,0.00,1,1,21.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 73882be213fd40109d4d2adbfd042af8,0.00"
"REM000000101113,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100805,true,1,1.00,"""","""","""",CONDAT SAS,102630,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom B1 ord,102631,,1,1.00,,""2024-07-04 11:26:12"",,""2024-07-04 11:27:12.054116"",""9b27cbd41b2748d98cdfd91dc2e26d7b"",HIN01PS2_20240704_11271100.xml,ACCP,""2024-07-04 00:00:00"",PR29b27cbd41b2748d98cdfd91dc2e26d7b,ACTC,,""2024-07-08 14:43:02"",1,CAMT54_RJIP_20240708_14430300.xml,0,0.00,0,""2024-07-04 11:27:46.053979"",PSR3_LCL_20240708_14430200.xml,PR39b27cbd41b2748d98cdfd91dc2e26d7b,0.00,HIN01CRD_20240704_11274500.xml,0,,CROB,true,1.00,EIP9b27cbd41b2748d98cdfd91dc2e26d7b,0.00,RIP9b27cbd41b2748d98cdfd91dc2e26d7b,CAMT54_RIPE_20240708_14430200.xml,CR9b27cbd41b2748d98cdfd91dc2e26d7b,""2024-07-04 11:26:12"",""2024-07-04 11:26:20"",""2024-07-08 14:43:02"",""2024-07-08 14:43:03"",0,1.00,1,0.00,,0,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T11:26:12|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 9b27cbd41b2748d98cdfd91dc2e26d7b,""2024-07-04 11:56:16.435657"",1.00,0.00,0.00,1,1.00,,0.00,0,TKECRBOB_REM000000101113_20240704_11561643.txt,0.00,1,1,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 9b27cbd41b2748d98cdfd91dc2e26d7b,0.00"
"REM000000101114,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100806,true,1,1.00,"""","""","""",CONDAT SAS,102633,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom B2 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101214,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100898,true,1,0.01,"""","""","""",CONDAT SAS,102809,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom B1 ord,102810,,1,0.01,,""2024-07-16 11:07:20"",,""2024-07-16 11:08:16.044124"",c77dfa487a7148a4a91ce72cc11dd8e9,HIN01PS2_20240716_11081500.xml,RJCT,""2024-07-16 00:00:00"",PR2c77dfa487a7148a4a91ce72cc11dd8e9,ACTC,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00,0,0.01,,0,,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-16T11:07:20|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE c77dfa487a7148a4a91ce72cc11dd8e9,,,,,1,0.01,,0.00,,,,1,,0.01,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE c77dfa487a7148a4a91ce72cc11dd8e9,"
"REM000000101109,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100801,true,1,1.00,"""","""","""",CONDAT SAS,102620,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom A1 ord,102621,,1,1.00,,""2024-07-04 11:26:00"",,""2024-07-04 11:26:55.189309"",""9530c8cf101e4512b9cf0a34c2a5ab88"",HIN01PS2_20240704_11265400.xml,ACCP,""2024-07-04 00:00:00"",PR29530c8cf101e4512b9cf0a34c2a5ab88,ACTC,,""2024-07-08 11:55:41"",,CAMT54_RJIP_20240708_11554200.xml,,,,,PSR3_LCL_20240708_11554100.xml,PR39530c8cf101e4512b9cf0a34c2a5ab88,,,,,,,,EIP9530c8cf101e4512b9cf0a34c2a5ab88,,RIP9530c8cf101e4512b9cf0a34c2a5ab88,CAMT54_RIPE_20240708_11554200.xml,,,,""2024-07-08 11:55:42"",""2024-07-08 11:55:42"",0,1.00,1,0.00,,0,,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T11:26:00|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 9530c8cf101e4512b9cf0a34c2a5ab88,,,,,1,1.00,,0.00,,,,1,,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 9530c8cf101e4512b9cf0a34c2a5ab88,"
"REM000000101167,""2024-07-11 00:00:00"",""1004077827"",P01_0000000000000000000100854,true,2,3.00,"""","""","""",CONDAT SAS,102751,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101156,""2024-07-09 00:00:00"",""1004077827"",P01_0000000000000000000100848,true,1,1.00,"""","""","""",CONDAT SAS,102700,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom A1 ord,102701,,1,1.00,,""2024-07-09 16:22:27"",,""2024-07-09 16:24:15.916967"",""66e321a0ab5c46d4993418b222b22dab"",HIN01PS2_20240709_16241500.xml,ACCP,""2024-07-09 00:00:00"",PR266e321a0ab5c46d4993418b222b22dab,ACTC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00,1,0.00,,0,,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-09T16:22:27|NARR DATE INITIALE 2024-07-09|NARR REF BANQUE REMISE 66e321a0ab5c46d4993418b222b22dab,,,,,1,1.00,,0.00,,,,1,,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-09|NARR REF BANQUE REMISE 66e321a0ab5c46d4993418b222b22dab,"
"REM000000101119,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100811,true,1,1.00,"""","""","""",CONDAT SAS,102646,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom D1 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101120,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100812,true,1,1.00,"""","""","""",CONDAT SAS,102647,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom D2 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101121,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100813,true,1,1.00,"""","""","""",CONDAT SAS,102648,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom D3 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101122,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100814,true,1,1.00,"""","""","""",CONDAT SAS,102649,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom D4 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101123,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100815,true,1,1.00,"""","""","""",CONDAT SAS,102650,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom D5 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101168,""2024-07-11 00:00:00"",""1004077827"",P01_0000000000000000000100854,true,2,7.00,HIGH,"""","""",CONDAT SAS,102750,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101125,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100817,true,1,1.00,"""","""","""",CONDAT SAS,102652,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom E2 ord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101128,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100820,true,1,1.00,"""","""","""",CONDAT SAS,102655,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom F1 ord,,103930,,,,,,,""4b3aedf18cf34163a8b0a9fc6870861c"",,,,,ACTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,1.00,,0.00,,,,1,,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-04|NARR REF BANQUE REMISE 4b3aedf18cf34163a8b0a9fc6870861c,"
"REM000000101111,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100803,true,1,1.00,"""","""","""",CONDAT SAS,102626,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom A3 ord,,,,,,,,,""80a1927de1574ee1b03b2031e57172c8"",,,,,ACTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,1.00,,0.00,,,,1,,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 80a1927de1574ee1b03b2031e57172c8,"
"REM000000101116,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100808,true,1,1.00,"""","""","""",CONDAT SAS,102637,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom B4 ord,102638,,1,1.00,,""2024-07-04 11:26:14"",,""2024-07-04 11:27:16.654151"",bf0b88e83c7840dba2abd79042a8220e,HIN01PS2_20240704_11271600.xml,ACCP,""2024-07-04 00:00:00"",PR2bf0b88e83c7840dba2abd79042a8220e,ACTC,,""2024-07-08 14:58:05"",1,CAMT54_RJIP_20240708_14580500.xml,0,0.00,0,""2024-07-04 11:27:51.197035"",PSR3_LCL_20240708_14580500.xml,PR3bf0b88e83c7840dba2abd79042a8220e,0.00,HIN01CRD_20240704_11275100.xml,0,,CROB,true,1.00,EIPbf0b88e83c7840dba2abd79042a8220e,0.00,RIPbf0b88e83c7840dba2abd79042a8220e,CAMT54_RIPE_20240708_14580500.xml,CRbf0b88e83c7840dba2abd79042a8220e,""2024-07-04 11:26:14"",""2024-07-04 11:26:20"",""2024-07-08 14:58:05"",""2024-07-08 14:58:05"",0,1.00,1,0.00,,0,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T11:26:14|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE bf0b88e83c7840dba2abd79042a8220e,""2024-07-04 11:58:16.922654"",1.00,0.00,0.00,1,1.00,,0.00,0,TKECRBOB_REM000000101116_20240704_11581692.txt,0.00,1,1,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE bf0b88e83c7840dba2abd79042a8220e,0.00"
"REM000000101118,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100810,true,1,1.00,"""","""","""",CONDAT SAS,102643,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom C1 ord,102644,,1,1.00,,""2024-07-04 11:26:10"",,""2024-07-04 11:27:32.197666"",ac6fa37d184a4012a8578226ca489abd,HIN01PS2_20240704_11273200.xml,ACCP,""2024-07-04 00:00:00"",PR2ac6fa37d184a4012a8578226ca489abd,ACTC,,""2024-07-08 15:02:02"",0,CAMT54_RJIP_20240708_15020200.xml,0,0.00,0,""2024-07-04 11:28:01.718153"",PSR3_LCL_20240708_15020200.xml,PR3ac6fa37d184a4012a8578226ca489abd,0.00,HIN01CRD_20240704_11280100.xml,1,""2024-07-04"",CROB,true,0.00,EIPac6fa37d184a4012a8578226ca489abd,1.00,RIPac6fa37d184a4012a8578226ca489abd,CAMT54_RIPE_20240708_15020200.xml,CRac6fa37d184a4012a8578226ca489abd,""2024-07-04 11:26:10"",""2024-07-04 11:26:20"",""2024-07-08 15:02:02"",""2024-07-08 15:02:02"",0,1.00,1,0.00,,0,0.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T11:26:10|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE ac6fa37d184a4012a8578226ca489abd,""2024-07-04 12:00:18.318317"",0.00,1.00,1.00,1,1.00,,0.00,1,TKECRBOB_REM000000101118_20240704_12001831.txt,0.00,1,0,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE ac6fa37d184a4012a8578226ca489abd,0.00"
"REM000000101115,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100804,true,1,1.00,"""","""","""",CONDAT SAS,102634,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom B3 ord,102635,,1,1.00,,""2024-07-04 11:26:14"",,""2024-07-04 11:27:03.66364"",""6323328fe66a47a187d1da6a3c7b4b16"",HIN01PS2_20240704_11270300.xml,ACCP,""2024-07-04 00:00:00"",PR26323328fe66a47a187d1da6a3c7b4b16,ACTC,,""2024-07-08 14:55:22"",0,CAMT54_RJIP_20240708_14552200.xml,0,0.00,0,""2024-07-04 11:27:41.159475"",PSR3_LCL_20240708_14552200.xml,PR36323328fe66a47a187d1da6a3c7b4b16,0.00,HIN01CRD_20240704_11274100.xml,1,""2024-07-04"",CROB,true,0.00,EIP6323328fe66a47a187d1da6a3c7b4b16,1.00,RIP6323328fe66a47a187d1da6a3c7b4b16,CAMT54_RIPE_20240708_14552200.xml,CR6323328fe66a47a187d1da6a3c7b4b16,""2024-07-04 11:26:14"",""2024-07-04 11:26:20"",""2024-07-08 14:55:22"",""2024-07-08 14:55:22"",0,1.00,1,0.00,,0,0.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T11:26:14|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 6323328fe66a47a187d1da6a3c7b4b16,""2024-07-04 11:54:11.667317"",0.00,1.00,1.00,1,1.00,,0.00,1,TKECRBOB_REM000000101115_20240704_11541166.txt,0.00,1,0,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 6323328fe66a47a187d1da6a3c7b4b16,0.00"
"REM000000101132,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100824,true,1,1.00,"""","""","""",CONDAT SAS,102661,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101134,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100826,true,1,1.00,"""","""","""",CONDAT SAS,102665,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101135,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100827,true,1,1.00,"""","""","""",CONDAT SAS,102667,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101136,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100828,true,1,1.00,"""","""","""",CONDAT SAS,102669,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"REM000000101133,""2024-07-04 00:00:00"",""1004077827"",P01_0000000000000000000100825,true,1,1.00,"""","""","""",CONDAT SAS,102663,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,1,1.00,,""2024-07-04 17:07:32"",,""2024-07-04 17:08:25.881894"",d4116a6956b84d8a93e7b1217289ef0a,HIN01PS2_20240704_17082500.xml,ACCP,""2024-07-04 00:00:00"",PR2d4116a6956b84d8a93e7b1217289ef0a,ACTC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00,1,0.00,,0,,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T17:07:32|NARR DATE INITIALE 2024-07-04|NARR REF BANQUE REMISE d4116a6956b84d8a93e7b1217289ef0a,,,,,1,1.00,,0.00,,,,1,,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-04|NARR REF BANQUE REMISE d4116a6956b84d8a93e7b1217289ef0a,"
"REM000000101117,""2024-07-03 00:00:00"",""1004077827"",P01_0000000000000000000100809,true,1,1.00,"""","""","""",CONDAT SAS,102640,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom C1 ord,102641,,1,1.00,,""2024-07-04 11:26:03"",,""2024-07-04 11:27:21.504962"",""0811df98a3f2451fa1f6e1d8d13c2903"",HIN01PS2_20240704_11272100.xml,ACCP,""2024-07-04 00:00:00"",PR20811df98a3f2451fa1f6e1d8d13c2903,ACTC,,""2024-07-08 15:00:23"",,CAMT54_RJIP_20240708_15002400.xml,,,,,PSR3_LCL_20240708_15002300.xml,PR30811df98a3f2451fa1f6e1d8d13c2903,,,,,,,,EIP0811df98a3f2451fa1f6e1d8d13c2903,,RIP0811df98a3f2451fa1f6e1d8d13c2903,CAMT54_RIPE_20240708_15002300.xml,,,,""2024-07-08 15:00:23"",""2024-07-08 15:00:24"",0,1.00,1,0.00,,0,,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-04T11:26:03|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 0811df98a3f2451fa1f6e1d8d13c2903,,,,,1,1.00,,0.00,,,,1,,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-03|NARR REF BANQUE REMISE 0811df98a3f2451fa1f6e1d8d13c2903,"
"REM000000101157,""2024-07-09 00:00:00"",""1004077827"",P01_0000000000000000000100849,true,1,1.00,"""","""","""",CONDAT SAS,102703,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,Test nom B1 ord,102704,,1,1.00,,""2024-07-09 16:42:33"",,""2024-07-09 16:44:21.022191"",""21c20813bb2e4115a0dc7104cd7b1cbe"",HIN01PS2_20240709_16442000.xml,ACCP,""2024-07-09 00:00:00"",PR221c20813bb2e4115a0dc7104cd7b1cbe,ACTC,,""2024-07-09 16:48:10"",1,CAMT54_RJIP_20240709_16481000.xml,0,0.00,0,""2024-07-09 16:44:21.373265"",PSR3_LCL_20240709_16481000.xml,PR321c20813bb2e4115a0dc7104cd7b1cbe,0.00,HIN01CRD_20240709_16442100.xml,0,,CROB,true,1.00,EIP21c20813bb2e4115a0dc7104cd7b1cbe,0.00,RIP21c20813bb2e4115a0dc7104cd7b1cbe,CAMT54_RIPE_20240709_16481000.xml,CR21c20813bb2e4115a0dc7104cd7b1cbe,""2024-07-09 16:42:33"",""2024-07-09 16:42:45"",""2024-07-09 16:48:10"",""2024-07-09 16:48:10"",0,1.00,1,0.00,,0,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-09T16:42:33|NARR DATE INITIALE 2024-07-09|NARR REF BANQUE REMISE 21c20813bb2e4115a0dc7104cd7b1cbe,""2024-07-09 16:46:20.805872"",1.00,0.00,0.00,1,1.00,,0.00,0,TKECRBOB_REM000000101157_20240709_16462080.txt,0.00,1,1,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-09|NARR REF BANQUE REMISE 21c20813bb2e4115a0dc7104cd7b1cbe,0.00"
"REM000000101139,""2024-07-05 00:00:00"",""1004077827"",P01_0000000000000000000100831,true,1,1.00,"""","""","""",CONDAT SAS,102674,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,1,1.00,,""2024-07-05 10:37:21"",,""2024-07-05 10:38:11.992666"",c0a972d1639e4ecaaee746a26554ac49,HIN01PS2_20240705_10381100.xml,ACCP,""2024-07-05 00:00:00"",PR2c0a972d1639e4ecaaee746a26554ac49,ACTC,,""2024-07-05 10:44:10"",1,CAMT54_RJIP_20240705_10441100.xml,0,0.00,0,""2024-07-05 10:38:21.154654"",PSR3_LCL_20240705_10441000.xml,PR3c0a972d1639e4ecaaee746a26554ac49,0.00,HIN01CRD_20240705_10382100.xml,0,,CROB,true,1.00,EIPc0a972d1639e4ecaaee746a26554ac49,0.00,RIPc0a972d1639e4ecaaee746a26554ac49,CAMT54_RIPE_20240705_10441100.xml,CRc0a972d1639e4ecaaee746a26554ac49,""2024-07-05 10:37:21"",""2024-07-05 10:37:30"",""2024-07-05 10:44:11"",""2024-07-05 10:44:11"",0,1.00,1,0.00,,0,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-05T10:37:21|NARR DATE INITIALE 2024-07-05|NARR REF BANQUE REMISE c0a972d1639e4ecaaee746a26554ac49,""2024-07-05 10:42:16.673855"",1.00,0.00,0.00,1,1.00,,0.00,0,TKECRBOB_REM000000101139_20240705_10421667.txt,0.00,1,1,1.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-05|NARR REF BANQUE REMISE c0a972d1639e4ecaaee746a26554ac49,0.00"
"REM000000101171,""2024-07-11 00:00:00"",""1004077827"",P01_0000000000000000000100857,true,1,5.00,"""","""","""",CONDAT SAS,102754,,FR,""82"",""30002002600000000015U41"",CRLYFRPPXXX,"""",,,1,5.00,,""2024-07-11 11:57:32"",,""2024-07-11 11:58:16.80026"",e142548f87644d89a9686bea2515351a,HIN01PS2_20240711_11581600.xml,ACCP,""2024-07-11 00:00:00"",PR2e142548f87644d89a9686bea2515351a,ACTC,,""2024-07-11 12:04:10"",0,CAMT54_RJIP_20240711_12041100.xml,0,0.00,0,""2024-07-11 11:58:21.175562"",PSR3_LCL_20240711_12041000.xml,PR3e142548f87644d89a9686bea2515351a,0.00,HIN01CRD_20240711_11582100.xml,1,""2024-07-11"",CROB,true,0.00,EIPe142548f87644d89a9686bea2515351a,5.00,RIPe142548f87644d89a9686bea2515351a,CAMT54_RIPE_20240711_12041100.xml,CRe142548f87644d89a9686bea2515351a,""2024-07-11 11:57:32"",""2024-07-11 11:57:40"",""2024-07-11 12:04:11"",""2024-07-11 12:04:11"",0,5.00,1,0.00,,0,0.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|DATE 2024-07-11T11:57:32|NARR DATE INITIALE 2024-07-11|NARR REF BANQUE REMISE e142548f87644d89a9686bea2515351a,""2024-07-11 12:02:12.728247"",0.00,5.00,5.00,1,5.00,,0.00,1,TKECRBOB_REM000000101171_20240711_12021272.txt,0.00,1,0,5.00,ACCT FR8230002002600000000015U41|NAME CONDAT SAS|NARR DATE INITIALE 2024-07-11|NARR REF BANQUE REMISE e142548f87644d89a9686bea2515351a,0.00"
